Read_ID	Hap1_Count	Hap2_Count	Other_Count
SRR17981952.6837259	0	8	0
SRR17981952.6837246	0	8	0
SRR17981952.6837248	0	7	1
SRR17981952.6837252	0	7	0
SRR17981952.6837256	0	8	0
SRR17981952.6837244	0	8	0
SRR17981952.6837254	0	8	0
SRR17981952.6837258	1	7	0
SRR17981952.6837255	1	7	0
SRR17981952.6988102	0	3	1
SRR17981952.6988101	1	6	0
SRR17981952.5868673	1	5	0
SRR17981952.5868675	1	5	0
SRR17981952.5868677	0	6	0
SRR17981952.5868672	0	6	0
SRR17981952.5868674	0	5	1
SRR17981952.5868678	0	5	1
SRR17981952.5868679	0	6	0
SRR17981952.5868681	1	5	0
SRR17981952.5868676	0	6	0
SRR17981952.5868680	0	6	0
SRR17981952.5634588	4	1	0
SRR17981952.7990176	0	3	0
SRR17981952.6988100	0	4	0
SRR17981952.10187325	23	3	1
SRR17981952.10187327	23	3	2
SRR17981952.10187329	21	1	4
SRR17981952.10187320	25	1	0
SRR17981952.10187322	21	2	2
SRR17981952.10187324	24	0	3
SRR17981952.10187328	22	5	1
SRR17981952.10187321	18	6	2
SRR17981952.10187326	24	1	1
SRR17981952.10187323	18	7	2
SRR17981952.10187331	23	1	3
SRR17981952.10187330	24	0	2
SRR17981952.10187319	26	1	1
SRR17981952.10133638	28	4	5
SRR17981952.10133640	37	1	0
SRR17981952.10133642	36	1	1
SRR17981952.10133644	33	3	2
SRR17981952.10133639	35	3	0
SRR17981952.10133641	32	3	4
SRR17981952.10133645	31	4	2
SRR17981952.10133637	35	1	2
SRR17981952.10133643	36	1	0
SRR17981952.10133646	36	2	1
SRR17981952.10787409	40	2	0
SRR17981952.10787413	39	1	1
SRR17981952.10787415	36	4	1
SRR17981952.10787417	36	3	3
SRR17981952.10787419	38	0	1
SRR17981952.10787421	41	0	1
SRR17981952.10787423	29	3	1
SRR17981952.10787410	42	1	0
SRR17981952.10787412	36	4	0
SRR17981952.10787416	37	3	0
SRR17981952.10787418	37	0	4
SRR17981952.10787420	38	1	1
SRR17981952.10787422	39	2	2
SRR17981952.10787411	35	3	2
SRR17981952.10787414	40	3	0
SRR17981952.10787408	31	2	2
SRR17981952.8805120	2	38	2
SRR17981952.9851132	2	35	3
SRR17981952.9851136	1	43	1
SRR17981952.9851138	0	39	4
SRR17981952.8805117	2	38	2
SRR17981952.8805119	3	37	1
SRR17981952.8805121	0	11	0
SRR17981952.9250288	2	30	3
SRR17981952.9530793	2	40	2
SRR17981952.9530795	2	39	4
SRR17981952.9530797	0	6	0
SRR17981952.9851129	4	35	2
SRR17981952.9851131	4	34	4
SRR17981952.9851135	2	35	3
SRR17981952.9851143	4	21	3
SRR17981952.10271211	1	22	1
SRR17981952.10496279	1	31	1
SRR17981952.10496281	2	34	0
SRR17981952.10496283	0	35	1
SRR17981952.10496287	0	4	0
SRR17981952.8805116	1	40	1
SRR17981952.8805118	1	40	1
SRR17981952.9064284	0	25	2
SRR17981952.9530792	2	38	1
SRR17981952.9530796	1	39	1
SRR17981952.9851128	2	38	1
SRR17981952.9851130	2	42	0
SRR17981952.9851134	4	41	2
SRR17981952.10496280	0	36	0
SRR17981952.10496282	0	34	0
SRR17981952.10496284	2	34	0
SRR17981952.10496286	0	32	3
SRR17981952.10517437	0	39	1
SRR17981952.9851137	1	40	1
SRR17981952.9851139	4	33	3
SRR17981952.10496285	0	34	1
SRR17981952.9851126	2	38	0
SRR17981952.9851142	0	40	2
SRR17981952.10496278	0	34	1
SRR17981952.8805115	1	41	0
SRR17981952.9530794	2	40	1
SRR17981952.9851133	2	37	2
SRR17981952.9250287	3	24	6
SRR17981952.9250289	0	41	1
SRR17981952.9851127	3	40	2
SRR17981952.9851140	2	36	2
SRR17981952.9064283	0	24	0
SRR17981952.9851125	3	33	1
SRR17981952.8450179	51	8	4
SRR17981952.8450178	26	2	3
SRR17981952.10271212	0	11	1
SRR17981952.10133647	25	3	0
SRR17981952.10342570	46	2	6
SRR17981952.10342574	39	9	4
SRR17981952.10342573	41	4	5
SRR17981952.10342577	46	2	5
SRR17981952.10342579	49	2	4
SRR17981952.10342578	44	4	4
SRR17981952.10342576	45	5	4
SRR17981952.10342569	18	3	1
SRR17981952.10342575	52	1	0
SRR17981952.10342572	41	5	6
SRR17981952.10342580	21	1	2
SRR17981952.10342571	44	4	6
SRR17981952.10692605	3	39	2
SRR17981952.10692601	1	42	2
SRR17981952.10692603	0	41	1
SRR17981952.10692607	2	40	2
SRR17981952.10692611	0	43	0
SRR17981952.10692613	0	41	0
SRR17981952.10692617	2	41	1
SRR17981952.10692621	0	44	0
SRR17981952.10692600	0	41	3
SRR17981952.10692602	2	40	2
SRR17981952.10692610	0	40	1
SRR17981952.10692612	1	41	0
SRR17981952.10692614	1	39	2
SRR17981952.10692618	0	41	2
SRR17981952.10692609	0	44	1
SRR17981952.10692615	2	41	0
SRR17981952.10692604	1	39	1
SRR17981952.10692606	1	39	1
SRR17981952.10692608	1	39	3
SRR17981952.10692616	0	41	2
SRR17981952.10692619	1	41	1
SRR17981952.10692620	2	39	3
SRR17981952.10692622	1	33	2
SRR17981952.10133636	1	0	0
SRR17981952.9851141	0	9	1
SRR17981952.8450180	27	3	1
SRR17981952.9404235	0	75	1
SRR17981952.9404237	1	25	0
SRR17981952.9404236	0	35	2
SRR17981952.9404234	1	25	1
SRR17981952.10421115	2	5	0
SRR17981952.10421116	0	19	2
SRR17981952.10692599	1	5	1
SRR17981952.10970143	0	12	0
SRR17981952.10421975	1	11	1
SRR17981952.10970144	0	4	0
SRR17981952.8569906	2	0	1
SRR17981952.10421974	1	5	0
SRR17981952.8880701	2	1	0
SRR17981952.9092058	6	1	1
SRR17981952.9092060	6	1	1
SRR17981952.9092059	7	0	0
SRR17981952.9092056	7	1	0
SRR17981952.9092057	6	1	1
SRR17981952.10758477	4	3	0
SRR17981952.10758478	6	0	1
SRR17981952.10758476	4	3	1
SRR17981952.10758475	4	0	0
SRR17981952.9092055	2	1	0
SRR17981952.10421117	0	3	0
SRR17981952.10587702	0	7	0
SRR17981952.10587704	1	7	0
SRR17981952.10587706	0	3	1
SRR17981952.10587703	0	8	0
SRR17981952.10587701	0	3	0
SRR17981952.10587705	0	8	0
SRR17981952.9339744	7	0	1
SRR17981952.9339743	5	1	0
SRR17981952.9315060	8	0	0
SRR17981952.9315064	7	0	0
SRR17981952.9315055	2	1	0
SRR17981952.9315057	7	0	1
SRR17981952.9315059	6	2	0
SRR17981952.9315061	7	0	0
SRR17981952.9315062	7	0	1
SRR17981952.9315063	7	1	0
SRR17981952.9315056	7	1	0
SRR17981952.9315058	7	1	0
SRR17981952.8271920	1	3	0
SRR17981952.9732572	0	3	0
SRR17981952.8510281	8	0	0
SRR17981952.8510280	6	2	0
SRR17981952.8510279	3	0	0
SRR17981952.8510282	7	0	0
SRR17981952.9315065	5	0	0
SRR17981952.9732573	0	3	0
SRR17981952.8271921	0	5	0
SRR17981952.10758479	3	0	0
SRR17981952.8510276	5	0	0
SRR17981952.9339745	4	0	0
SRR17981952.9092061	1	0	0
SRR17981952.8510283	4	0	0
SRR17981952.8510277	5	0	0
SRR17981952.9330294	1	7	0
SRR17981952.9330296	0	9	0
SRR17981952.9330298	0	8	1
SRR17981952.9330291	0	8	0
SRR17981952.9330297	1	7	0
SRR17981952.9330300	0	2	0
SRR17981952.9330299	0	9	0
SRR17981952.9330293	0	8	0
SRR17981952.9330292	0	7	0
SRR17981952.9330295	0	8	0
SRR17981952.10358709	1	2	0
SRR17981952.8335164	3	0	1
SRR17981952.8335166	3	0	1
SRR17981952.8335168	3	0	0
SRR17981952.8335170	4	0	0
SRR17981952.8335163	4	0	0
SRR17981952.8335165	3	0	1
SRR17981952.8335169	4	0	0
SRR17981952.8335172	4	0	0
SRR17981952.8335167	3	1	0
SRR17981952.8335171	4	0	0
SRR17981952.12578771	0	1	0
SRR17981952.12578770	1	0	0
SRR17981952.12929229	5	0	0
SRR17981952.12929226	5	0	0
SRR17981952.12929230	4	0	0
SRR17981952.12929232	5	0	0
SRR17981952.12929234	4	0	1
SRR17981952.12929238	5	0	0
SRR17981952.12929227	5	0	0
SRR17981952.12929235	5	0	0
SRR17981952.12929237	5	0	0
SRR17981952.12929228	5	0	0
SRR17981952.12929236	4	0	1
SRR17981952.12929231	4	1	0
SRR17981952.12929233	4	0	1
SRR17981952.11122812	28	2	3
SRR17981952.11122811	28	1	3
SRR17981952.11122813	31	2	1
SRR17981952.11122814	32	1	1
SRR17981952.12929239	4	1	0
SRR17981952.12578772	1	0	0
SRR17981952.12578769	1	0	0
SRR17981952.11365152	0	37	1
SRR17981952.11967070	1	18	0
SRR17981952.13603095	1	33	0
SRR17981952.13603103	0	35	0
SRR17981952.11365149	2	36	0
SRR17981952.11365151	3	33	1
SRR17981952.11365153	2	34	0
SRR17981952.11365155	0	35	3
SRR17981952.11365159	3	35	0
SRR17981952.11365161	1	35	2
SRR17981952.11654018	1	33	1
SRR17981952.11654020	0	34	1
SRR17981952.11967065	1	16	1
SRR17981952.13603088	2	33	0
SRR17981952.13603090	0	34	1
SRR17981952.13603092	1	32	1
SRR17981952.13603098	2	29	3
SRR17981952.13603100	0	34	0
SRR17981952.13603102	1	33	1
SRR17981952.13603104	2	30	2
SRR17981952.11201050	1	4	0
SRR17981952.11365148	1	36	0
SRR17981952.11365154	0	37	0
SRR17981952.11365156	0	37	0
SRR17981952.11365158	1	35	1
SRR17981952.11365160	0	34	0
SRR17981952.11654019	1	35	0
SRR17981952.11654021	0	34	0
SRR17981952.11967064	0	18	0
SRR17981952.11967066	0	17	2
SRR17981952.13530098	0	34	2
SRR17981952.13603091	0	31	2
SRR17981952.13603093	1	35	0
SRR17981952.13603097	1	34	1
SRR17981952.13603099	0	36	0
SRR17981952.11967067	0	19	0
SRR17981952.13603096	1	31	1
SRR17981952.13603101	1	32	1
SRR17981952.11967063	0	18	0
SRR17981952.11365157	1	35	1
SRR17981952.11967069	0	18	0
SRR17981952.11967068	2	15	1
SRR17981952.13603089	0	35	0
SRR17981952.13603094	3	29	2
SRR17981952.11365147	1	33	3
SRR17981952.11154601	2	8	0
SRR17981952.11967062	0	18	0
SRR17981952.11154602	1	7	1
SRR17981952.11365150	1	32	1
SRR17981952.11122810	23	4	4
SRR17981952.11967061	0	14	0
SRR17981952.13313670	3	58	2
SRR17981952.13313674	1	57	1
SRR17981952.13313675	4	55	2
SRR17981952.13313664	4	58	0
SRR17981952.13313666	1	63	1
SRR17981952.13313668	4	57	1
SRR17981952.13313678	1	26	0
SRR17981952.13313671	2	56	1
SRR17981952.13313672	1	61	1
SRR17981952.13313663	2	57	1
SRR17981952.13313665	1	58	3
SRR17981952.13313667	1	61	3
SRR17981952.13313677	2	62	0
SRR17981952.13313676	3	56	2
SRR17981952.13313673	5	55	0
SRR17981952.13313669	2	58	3
SRR17981952.11103719	1	62	2
SRR17981952.11103721	1	63	1
SRR17981952.11103727	7	53	6
SRR17981952.11103718	1	28	1
SRR17981952.11103720	2	60	1
SRR17981952.11103722	0	60	4
SRR17981952.11103726	4	58	6
SRR17981952.11103723	1	60	3
SRR17981952.11103725	3	61	4
SRR17981952.11103724	6	57	4
SRR17981952.11122815	18	1	2
SRR17981952.11365162	1	15	3
SRR17981952.12817890	51	3	1
SRR17981952.12817896	50	4	3
SRR17981952.12817889	45	6	3
SRR17981952.12817891	42	6	6
SRR17981952.12817894	47	5	4
SRR17981952.12817898	27	3	2
SRR17981952.12817895	49	4	4
SRR17981952.12817892	50	2	4
SRR17981952.12817887	41	3	0
SRR17981952.12817897	48	5	2
SRR17981952.12817893	43	10	4
SRR17981952.12817888	41	7	3
SRR17981952.13530097	0	7	1
SRR17981952.13313662	1	38	2
SRR17981952.13603105	0	2	0
SRR17981952.11612131	36	2	0
SRR17981952.11612140	39	2	1
SRR17981952.11612127	41	0	1
SRR17981952.11612133	36	0	2
SRR17981952.11612135	35	2	2
SRR17981952.11612137	35	1	3
SRR17981952.11612141	34	1	3
SRR17981952.11612143	37	3	1
SRR17981952.11612126	13	1	1
SRR17981952.11612128	37	1	3
SRR17981952.11612130	37	2	1
SRR17981952.11612132	35	2	3
SRR17981952.11612134	38	1	1
SRR17981952.11612136	39	1	0
SRR17981952.11612142	41	0	1
SRR17981952.11612129	40	0	1
SRR17981952.11612139	35	2	3
SRR17981952.11612138	37	3	0
SRR17981952.11102914	20	4	0
SRR17981952.12307498	44	1	2
SRR17981952.12307495	37	1	2
SRR17981952.12307496	42	1	1
SRR17981952.12307497	41	2	3
SRR17981952.12148212	0	2	0
SRR17981952.12581459	0	40	0
SRR17981952.12581461	1	38	3
SRR17981952.12581463	1	39	0
SRR17981952.12581460	1	39	1
SRR17981952.12581458	0	25	1
SRR17981952.12581462	1	39	2
SRR17981952.12804373	0	38	1
SRR17981952.12804374	0	39	1
SRR17981952.11299218	25	2	4
SRR17981952.11299217	26	2	1
SRR17981952.11299219	30	1	1
SRR17981952.11299225	25	4	0
SRR17981952.11299216	27	3	1
SRR17981952.11299220	29	0	1
SRR17981952.11299222	23	3	2
SRR17981952.11299224	26	2	1
SRR17981952.11299226	30	1	0
SRR17981952.11299228	27	2	2
SRR17981952.11299221	31	0	1
SRR17981952.11299227	28	2	1
SRR17981952.11299229	30	0	1
SRR17981952.11299223	29	1	2
SRR17981952.11043309	2	22	1
SRR17981952.11043313	0	24	0
SRR17981952.11043315	2	21	1
SRR17981952.11043317	2	24	0
SRR17981952.11043319	0	25	1
SRR17981952.11043321	0	26	1
SRR17981952.11043323	0	24	1
SRR17981952.11043308	0	23	1
SRR17981952.11043310	2	24	0
SRR17981952.11043314	1	25	0
SRR17981952.11043316	2	24	0
SRR17981952.11043318	3	22	1
SRR17981952.11043320	2	24	0
SRR17981952.11043324	3	22	1
SRR17981952.11043325	1	8	3
SRR17981952.11043312	1	25	1
SRR17981952.11043311	2	23	0
SRR17981952.11043322	0	25	0
SRR17981952.11299230	24	1	0
SRR17981952.11103728	1	6	1
SRR17981952.11475309	19	1	1
SRR17981952.11475311	19	1	0
SRR17981952.11475313	19	1	0
SRR17981952.11475317	19	0	2
SRR17981952.11475319	14	1	1
SRR17981952.11475304	6	0	0
SRR17981952.11475306	21	0	0
SRR17981952.11475308	17	1	2
SRR17981952.11475310	19	2	0
SRR17981952.11475312	16	2	2
SRR17981952.11475314	16	2	0
SRR17981952.11475318	19	1	0
SRR17981952.11475315	18	1	0
SRR17981952.11475307	18	1	0
SRR17981952.11475305	18	2	0
SRR17981952.11475316	19	2	0
SRR17981952.12581464	0	13	0
SRR17981952.11676646	16	1	2
SRR17981952.11676644	15	2	1
SRR17981952.11676648	15	2	1
SRR17981952.11676647	16	1	2
SRR17981952.11676645	17	1	1
SRR17981952.12557082	0	10	0
SRR17981952.13467770	0	13	0
SRR17981952.12557083	0	8	1
SRR17981952.13693501	7	2	0
SRR17981952.13693500	6	2	0
SRR17981952.11283861	13	1	1
SRR17981952.11283863	7	4	2
SRR17981952.11283865	10	2	2
SRR17981952.11283867	8	2	0
SRR17981952.11283864	11	2	0
SRR17981952.11283860	5	1	2
SRR17981952.11283866	13	0	1
SRR17981952.11283862	12	0	1
SRR17981952.12307499	2	1	0
SRR17981952.11610726	0	8	2
SRR17981952.11610725	0	8	0
SRR17981952.11610727	1	9	0
SRR17981952.11610728	0	11	0
SRR17981952.11299215	2	0	0
SRR17981952.11246278	1	7	0
SRR17981952.11203662	4	2	0
SRR17981952.11203661	3	3	0
SRR17981952.11246279	1	6	0
SRR17981952.13110109	3	0	1
SRR17981952.11676649	5	1	0
SRR17981952.13110110	1	0	0
SRR17981952.12866419	3	0	0
SRR17981952.11542888	4	0	0
SRR17981952.12917507	0	10	0
SRR17981952.12917509	0	10	0
SRR17981952.12917511	0	10	0
SRR17981952.12917517	0	9	0
SRR17981952.12917519	2	8	0
SRR17981952.12917508	0	10	0
SRR17981952.12917510	1	9	0
SRR17981952.12917514	3	7	0
SRR17981952.12917516	1	7	1
SRR17981952.12917518	3	7	0
SRR17981952.12917512	0	9	0
SRR17981952.12917513	1	9	0
SRR17981952.12917506	0	5	0
SRR17981952.12917515	1	9	0
SRR17981952.13051021	0	3	0
SRR17981952.13051022	0	7	1
SRR17981952.11588247	8	0	0
SRR17981952.11588249	2	0	0
SRR17981952.11588246	7	1	1
SRR17981952.11588248	8	1	0
SRR17981952.12984504	7	1	0
SRR17981952.12984503	2	0	0
SRR17981952.13443870	1	7	0
SRR17981952.13443871	0	7	1
SRR17981952.13443869	1	7	1
SRR17981952.13443868	0	8	1
SRR17981952.13373722	7	0	0
SRR17981952.13373724	8	0	0
SRR17981952.13373719	6	0	1
SRR17981952.13373721	6	0	2
SRR17981952.13373723	7	1	0
SRR17981952.13373720	6	1	0
SRR17981952.12984505	6	1	0
SRR17981952.12917520	0	4	0
SRR17981952.12277576	5	0	0
SRR17981952.12277578	3	0	1
SRR17981952.12277575	5	0	0
SRR17981952.12277577	4	0	0
SRR17981952.12277579	5	0	0
SRR17981952.12277581	5	0	0
SRR17981952.12277582	5	0	0
SRR17981952.12277580	5	0	0
SRR17981952.13443872	2	3	0
SRR17981952.12489662	0	4	0
SRR17981952.12489664	0	4	0
SRR17981952.12489661	0	4	0
SRR17981952.12489663	0	4	0
SRR17981952.13443867	0	1	0
SRR17981952.14834401	23	3	2
SRR17981952.14929575	19	1	2
SRR17981952.14834402	26	1	1
SRR17981952.15622239	16	0	2
SRR17981952.15622240	16	1	0
SRR17981952.15356475	39	2	1
SRR17981952.15356477	34	3	3
SRR17981952.15356476	37	1	2
SRR17981952.15356478	41	1	0
SRR17981952.15356474	34	6	1
SRR17981952.15356479	37	1	1
SRR17981952.14929574	20	1	2
SRR17981952.14539792	16	2	0
SRR17981952.14539791	26	1	1
SRR17981952.16355429	5	0	1
SRR17981952.14067073	3	60	3
SRR17981952.14067076	7	27	4
SRR17981952.15085072	4	36	1
SRR17981952.15085074	1	42	1
SRR17981952.15085076	4	38	1
SRR17981952.15085078	2	40	0
SRR17981952.15085080	1	36	0
SRR17981952.14067063	1	31	4
SRR17981952.14067065	3	29	3
SRR17981952.14067067	0	34	4
SRR17981952.14067069	4	29	5
SRR17981952.14067075	1	31	4
SRR17981952.14067077	9	86	5
SRR17981952.15085075	0	42	2
SRR17981952.15085077	0	42	0
SRR17981952.15085079	1	41	0
SRR17981952.15809024	2	40	0
SRR17981952.14067066	3	30	2
SRR17981952.14067068	1	30	2
SRR17981952.14067074	1	32	2
SRR17981952.14067071	2	30	1
SRR17981952.14067070	1	33	1
SRR17981952.15085071	0	4	0
SRR17981952.15085073	0	39	3
SRR17981952.15809025	1	41	1
SRR17981952.15809026	2	37	4
SRR17981952.14067072	2	29	3
SRR17981952.13738435	1	43	2
SRR17981952.13738437	3	44	1
SRR17981952.13738439	2	43	3
SRR17981952.13738441	2	39	6
SRR17981952.13738432	1	32	0
SRR17981952.13738434	0	43	3
SRR17981952.13738436	1	46	0
SRR17981952.13738438	2	46	1
SRR17981952.13738440	0	44	3
SRR17981952.13738442	1	47	0
SRR17981952.13738433	1	45	2
SRR17981952.13738443	2	23	0
SRR17981952.15795273	1	30	0
SRR17981952.14579953	19	3	2
SRR17981952.15795272	2	53	0
SRR17981952.15175981	7	0	1
SRR17981952.14067062	2	25	3
SRR17981952.15953425	2	41	3
SRR17981952.15953424	2	26	1
SRR17981952.14431810	2	40	2
SRR17981952.14431811	1	17	1
SRR17981952.16027344	10	0	1
SRR17981952.15758669	0	39	1
SRR17981952.15758668	0	1	0
SRR17981952.15758671	0	6	0
SRR17981952.15758670	0	40	1
SRR17981952.15795271	0	24	2
SRR17981952.15356473	5	0	0
SRR17981952.14431812	6	33	0
SRR17981952.15510045	38	3	2
SRR17981952.15510044	39	2	3
SRR17981952.14435913	1	14	0
SRR17981952.15094474	1	33	1
SRR17981952.15094473	1	36	1
SRR17981952.14460597	1	38	1
SRR17981952.15775864	1	35	2
SRR17981952.15510046	28	2	2
SRR17981952.15040991	0	26	0
SRR17981952.15953423	0	14	1
SRR17981952.15953426	1	13	0
SRR17981952.14818838	0	23	2
SRR17981952.14818840	1	25	0
SRR17981952.14818844	1	25	0
SRR17981952.14818846	1	21	2
SRR17981952.14818835	1	15	2
SRR17981952.14818837	0	24	1
SRR17981952.14818839	1	24	1
SRR17981952.14818841	1	22	0
SRR17981952.14818845	1	24	0
SRR17981952.14818847	1	22	0
SRR17981952.14818849	0	24	1
SRR17981952.14818842	1	23	1
SRR17981952.14818848	3	22	1
SRR17981952.14818843	1	23	1
SRR17981952.14818850	0	24	0
SRR17981952.14818836	0	24	0
SRR17981952.14504182	2	19	1
SRR17981952.14504181	1	17	1
SRR17981952.14460596	2	18	3
SRR17981952.16274851	19	2	1
SRR17981952.16274853	22	1	0
SRR17981952.16274855	21	1	1
SRR17981952.16274850	20	2	1
SRR17981952.16274852	19	4	1
SRR17981952.16274858	24	0	0
SRR17981952.16274856	19	2	1
SRR17981952.16274859	20	0	4
SRR17981952.16274857	22	0	1
SRR17981952.16274854	19	2	2
SRR17981952.14431809	0	6	0
SRR17981952.15953422	0	4	0
SRR17981952.15775865	0	6	1
SRR17981952.15094472	0	1	0
SRR17981952.15510043	1	0	0
SRR17981952.14097143	0	8	0
SRR17981952.15040990	0	1	0
SRR17981952.14818851	0	1	0
SRR17981952.16274849	3	1	0
SRR17981952.14097142	0	8	0
SRR17981952.15858480	6	0	0
SRR17981952.15858479	4	0	0
SRR17981952.15485552	7	1	0
SRR17981952.15485551	2	1	0
SRR17981952.16274860	2	1	0
SRR17981952.14295656	7	1	0
SRR17981952.14295658	8	0	0
SRR17981952.14295660	7	1	0
SRR17981952.14295664	8	0	0
SRR17981952.14295666	6	2	0
SRR17981952.14295668	6	0	0
SRR17981952.14295670	7	1	0
SRR17981952.14295655	5	0	0
SRR17981952.14295657	8	0	0
SRR17981952.14295659	7	1	0
SRR17981952.14295661	8	0	0
SRR17981952.14295663	8	0	0
SRR17981952.14295667	8	0	0
SRR17981952.14295669	8	0	0
SRR17981952.14295671	8	0	0
SRR17981952.14295673	7	0	1
SRR17981952.14295665	8	0	0
SRR17981952.14295662	8	0	0
SRR17981952.14295672	8	0	0
SRR17981952.14295674	5	0	0
SRR17981952.14260363	3	0	2
SRR17981952.14125108	2	0	0
SRR17981952.14584678	0	7	0
SRR17981952.14584680	0	9	0
SRR17981952.14584682	0	8	0
SRR17981952.14584684	0	4	1
SRR17981952.14584679	0	8	1
SRR17981952.14584677	0	7	1
SRR17981952.14584681	0	9	0
SRR17981952.14584683	0	9	0
SRR17981952.15607996	0	5	2
SRR17981952.15607998	0	9	0
SRR17981952.15608002	0	9	0
SRR17981952.15608006	0	9	0
SRR17981952.15608008	0	9	0
SRR17981952.15608010	0	7	2
SRR17981952.15608012	1	8	0
SRR17981952.15607999	1	8	0
SRR17981952.15608001	0	7	1
SRR17981952.15608003	0	9	0
SRR17981952.15608005	1	8	0
SRR17981952.15608007	0	9	0
SRR17981952.15608009	0	9	0
SRR17981952.15608004	0	9	0
SRR17981952.15607997	1	8	0
SRR17981952.15608000	1	8	0
SRR17981952.15608011	0	8	0
SRR17981952.15607995	0	9	0
SRR17981952.15827692	0	8	0
SRR17981952.15827698	0	9	0
SRR17981952.15827700	1	5	0
SRR17981952.15827691	0	8	0
SRR17981952.15827693	0	8	0
SRR17981952.15827695	0	8	0
SRR17981952.15827697	0	7	1
SRR17981952.15827699	0	7	1
SRR17981952.15827696	0	9	0
SRR17981952.15827694	0	8	0
SRR17981952.15669431	0	7	0
SRR17981952.15669430	0	7	0
SRR17981952.15669432	0	7	0
SRR17981952.15669434	0	7	0
SRR17981952.15669436	1	5	0
SRR17981952.15669438	1	6	0
SRR17981952.15669429	0	6	0
SRR17981952.15669433	0	7	0
SRR17981952.15669435	0	7	0
SRR17981952.15669437	0	5	1
SRR17981952.15478341	3	0	1
SRR17981952.15478343	3	0	0
SRR17981952.15478340	3	1	0
SRR17981952.15478342	4	0	0
SRR17981952.15478339	4	0	0
SRR17981952.15478344	4	0	0
SRR17981952.17340200	32	0	1
SRR17981952.17340197	26	6	1
SRR17981952.17340199	27	4	3
SRR17981952.17340201	28	3	2
SRR17981952.17340195	3	0	0
SRR17981952.17340196	25	5	4
SRR17981952.17340198	26	1	5
SRR17981952.17788785	33	2	2
SRR17981952.17788789	35	2	1
SRR17981952.17788791	34	3	0
SRR17981952.17788793	28	3	2
SRR17981952.17788795	34	1	1
SRR17981952.17788784	32	3	2
SRR17981952.17788786	33	1	2
SRR17981952.17788790	33	1	0
SRR17981952.17788792	37	1	0
SRR17981952.17788794	30	4	2
SRR17981952.17788788	35	0	1
SRR17981952.17788787	32	1	2
SRR17981952.17651061	0	35	0
SRR17981952.17511117	1	38	2
SRR17981952.17511119	3	35	2
SRR17981952.17651052	4	31	1
SRR17981952.17651054	2	31	3
SRR17981952.17651062	3	31	0
SRR17981952.17651057	1	33	0
SRR17981952.17651059	0	34	1
SRR17981952.17651058	1	33	1
SRR17981952.17651060	0	34	2
SRR17981952.17651055	2	31	1
SRR17981952.17651053	0	31	4
SRR17981952.17651056	1	34	0
SRR17981952.17511118	1	39	0
SRR17981952.17651063	2	32	2
SRR17981952.16732033	0	30	1
SRR17981952.16598183	0	26	1
SRR17981952.16922696	3	42	0
SRR17981952.16922700	1	44	0
SRR17981952.16922702	4	38	2
SRR17981952.16922704	5	37	1
SRR17981952.16922695	0	42	3
SRR17981952.16922697	6	38	1
SRR17981952.16922699	3	35	6
SRR17981952.16922701	5	37	3
SRR17981952.16922705	2	39	4
SRR17981952.16922703	5	38	1
SRR17981952.16922698	3	39	2
SRR17981952.16922707	4	37	4
SRR17981952.16922708	1	7	1
SRR17981952.16922706	4	37	2
SRR17981952.17143675	46	0	0
SRR17981952.17143677	41	5	2
SRR17981952.17143679	43	2	2
SRR17981952.17143674	41	2	4
SRR17981952.17143676	46	1	3
SRR17981952.17143678	44	2	2
SRR17981952.17143680	40	2	5
SRR17981952.17143681	44	2	2
SRR17981952.17788783	4	0	0
SRR17981952.17788796	2	0	0
SRR17981952.17350859	0	23	1
SRR17981952.17350860	0	24	0
SRR17981952.17434363	0	31	2
SRR17981952.17009470	0	39	0
SRR17981952.17009472	0	40	1
SRR17981952.17009474	0	25	0
SRR17981952.17009465	1	36	0
SRR17981952.17009467	2	39	0
SRR17981952.17009469	1	37	3
SRR17981952.17009471	0	38	2
SRR17981952.17009468	1	39	1
SRR17981952.17009466	2	36	2
SRR17981952.17009473	1	38	1
SRR17981952.16498339	32	2	0
SRR17981952.16498341	33	1	0
SRR17981952.16498343	34	0	1
SRR17981952.16498345	30	1	1
SRR17981952.16498347	25	5	2
SRR17981952.16498349	33	0	0
SRR17981952.16498351	28	3	2
SRR17981952.16498353	33	2	0
SRR17981952.16498355	24	1	2
SRR17981952.16498338	18	1	2
SRR17981952.16498340	29	2	2
SRR17981952.16498342	31	2	1
SRR17981952.16498344	28	3	4
SRR17981952.16498346	32	2	0
SRR17981952.16498348	33	1	1
SRR17981952.16498350	31	1	1
SRR17981952.16498352	31	3	0
SRR17981952.16498354	32	1	0
SRR17981952.16922694	0	15	0
SRR17981952.16518038	0	26	0
SRR17981952.16518042	2	23	1
SRR17981952.16518044	0	24	1
SRR17981952.16518041	0	24	0
SRR17981952.16518043	0	26	1
SRR17981952.16518037	0	2	0
SRR17981952.16518039	0	21	3
SRR17981952.16518040	0	20	1
SRR17981952.17126159	0	20	2
SRR17981952.17126158	1	15	0
SRR17981952.17170826	17	0	1
SRR17981952.17170821	16	3	1
SRR17981952.17170823	16	4	0
SRR17981952.17170825	16	2	2
SRR17981952.17170824	17	3	0
SRR17981952.17170827	17	2	1
SRR17981952.17170820	18	1	1
SRR17981952.17170822	17	1	2
